key	ko
72ff2abf81	아, 볼 때마다 원통함이 밀려오네요.%b
cd76e71199	고대마법문명 마도기술의 정수를 모은\n익시즈가 이런 곳에\n버려지다니・。%b
788ea464df	그렇게 고생해서 손에 넣은 배인데.%b
7e7298a53b	아쉽지만,\n여기 두고 갈 수밖에 없어.%b
d42593fad8	언젠가,\n고칠 방법을 찾을지도 모르지만.%b
bffcadd281	우리 적, ７인위원회！\n지금은 놈들 쓰러뜨리는 게 먼저야.%b
47b22e9195	우리 적, ７인위원회！\n지금 놈들 쓰러뜨리는 게 먼저야.%b
de8c50fe83	익시즈를 고치려면,\n호크아이 동생, 팔코를 찾아야 해.%b
243aac03c4	드래군성에 들어갈까요？
332378bf94	여기가, 드래군성인가・。%b
9ef3cd0139	응.\n자, 가자, 다들！%b
0ab328d3f0	조급한 마음은 알겠지만, 뮤.%b
ff42d129c1	여기 오는 길에 보였던 마을,\n분명 자르마라고 하는 마을이었지？%b
a2d180aba6	거기서 정보 알아보는 게 어때？%b
7e77ac34d6	그, 그건・。%b
5f9e57bac1	뭐야, 둘 다 우물쭈물하고・。%b
d22ef07b26	그다지 가고 싶지 않다는・그런.%b
6bc7a2ae5c	・으, 응.\n아버님 일도 걱정되고.%b
cbb36ead0f	어이어이, 제정신이야？%b
601718394c	드래군이 카달 놈들한테\n점거된 건 틀림없어.%b
c6a75a6fa8	그렇다면, 성 안에는\n손이 가해져 있을 거야.%b
ff17168a00	알아보지도 않고\n쳐들어가겠다는 거야？%b
6d48381db6	%H%m1%V100［%m0%s5%m1］%V0%m0\n나도 아짱 말에 찬성이야.%b
654ac76327	%H%m1%V100［%m0%s5%m1］%V0%m0\n가까이에 마을이 있는데,\n아무것도 안 알아본다니,\n그건 자살행위야！%b
597bde0df0	아스카 말도, 일리 있어. 뮤, 동료\n목숨을 위험에 빠뜨릴 셈이야？%b
ea3c3c34cf	・알았어.\n그럼, 자르마 마을에 가보자.%b
36e5e9f243	그걸 알아보지도 않고,\n쳐들어가겠다는 거야, 뮤？%b
db86aae30c	아스카 말도, 일리 있어. 뮤, 동료\n목숨을 위험에 빠뜨릴 셈이야？%b
8dd9d003d5	드래군성・내가 태어난 곳.%b
166fba3294	근데, 지금은 아버님이랑 성을 모시던\n사람들이 카달한테 감금돼 있어・。%b
ca5a627685	가자, 뮤！\n왕을 구하러！%b
a088c12353	외톨이・인가・。%b
19388cbcba	더는, 날\n걱정해줄 사람이 없어・。%b
134d1b78d4	그렇지 않아,\n우리가 있잖아！%b
2159641686	위로는 관둬.\n난, 가족을 전부 잃었어！%b
a2f0d59bab	이참에, 말하게 해줄게,\n불행한 건 너뿐만이 아니야, 뮤.%b
cc1b01b8f0	카달한테 상처 입은 사람들은\n리그로드에도, 야마타이에도,\n카달에도 있어.%b
83d9327a92	실제로, 카달의 항구도시 포포론에선,\n레지스탕스가 죽임당했잖아！%b
c28b5d2991	지금 자포자기해서 뭘 어쩌겠단 거야！%b
1eade2f861	뮤！\n정신 차려！%b
e6ce1b58c8	넌 혼자가 아니야！\n뮤는・내가 지켜！%b
0b078e18bb	・러스티・。%b
80a61308cb	언젠가 얘기했었지만,\n너 혼자 다 짊어질 필요는 없어.%b
cd9f410134	그게 책임이든, 슬픔이든,\n마찬가지야.%b
8eb52886e2	널 지탱해줄 손이 바로 곁에 있단 걸\n잊지 말아줘.%b
f35b9aa013	그러기 위해,\n우린, 이렇게 함께 있는 거야.%b
f850d7b4bb	고마워, 카무이.\n다들 고마워・。%b
fe272e19f2	싸울 거야！%b
5a6d377ad2	７인위원회를 쓰러뜨리고,\n평화를 되찾을 거야！%b
0247af05a2	그리고 아버님 뜻 이을 거야！%b
6863393064	다들, 그러기 위해, 힘을 빌려줘！%b
35182fa527	물론！%b
76cb40746e	나도 힘 보태주지！%b
5985f5ff2a	아짱이랑 함께라면, 어디든 갈게！%b
422f9952af	나즈나 빌려줄게, 인 거야！%b
c6bf0ef4ab	나도 있어여！%b
776c6505e0	이 나라는 천재가 있으면,\n카달의 얼간이들쯤이야\n박살일 것이다～제！%b
4d16118b58	자국 지도자가 타국에\n민폐를 끼치고 있다면,%b
cf8991cd79	그걸 바로잡는 것도, 알렉트리아\n대도서관 무투사서의 임무예요.%b
12fbd851fd	그리고, 두말할 것 없이, 나도,\n다들과 같은 마음이야, 뮤.%b
b9f8c9c8d0	고마워.\n난, 외톨이가 아니야.%b
69c2234149	아버님, 지켜봐주세요・。%b
6a67e64515	그렇다면, 어서,\n７인위원회 놈들을\n혼내주러 가자고！%b
89bd27d1d4	응.\n가자, 다들！%b
4479e17b65	지금은 아직 성 재건할 시기 아니야.%b
0e4ea8ac83	７인위원회를 쓰러뜨리기 전까진\n우리한테 안식은 없어・。%b
a48e24f578	지금은 아직 재건할 상황 아니야.%b
7c75f8b24f	세상이 정말로 평화로워졌는지,\n확인해야 해！%b
30912ab937	이, 이건！\n퀸즈랜드가・내 고향이！%b
3e80857783	응,\n게다가, 무지개색 벽도 없어졌어！%b
58d1bd3dc2	대체, 어떻게 된 거지？%b
7796e3a827	여기엔, 러스티의 고향,\n퀸즈랜드로 가는 길이 있었어.%b
11016afa3e	게다가, 카달군이,\n리그로드 대륙 동서의%b
629e71a7b5	교통 차단하려고\n만든 것 같은 무지개색 벽도 말이야.%b
bbc82700f6	그런 거, 흔적도 없잖아？%b
55740a58fe	응, 그게 이상한 건데・。%b
74489a25f0	뮤 얘기로 보면,\n그 무지개색 벽이 없다는 건,%b
f7d6385117	카달군에 의해 리그로드가\n거의 제압됐다는 걸\n나타내는 게 아닐까？%b
9103b93137	내 고향이・。%b
ed0ae35259	이, 이건！%b
bf3a2c8c20	가자, 러스티！%b
f1f24cc940	리그로드가\n어떻게 됐는지 확인해야 해！%b
55624af8b2	퀸즈랜드로 가는 길이・。%b
e65408fd00	지금은 못 하지만\n７인위원회 쓰러뜨리고\n반드시 원래대로 돌릴 거야.%b
abcb4437a9	응.\n러스티・。%b
9c73591c8b	７인위원회는 쓰러뜨렸지만\n지금은,\n길 원래대로 되돌릴 여유는 없네.%b
14d00362c7	언젠가 반드시 원래대로 되돌릴 거야.%b
8962bac2c8	드래군은 그쪽이 아니야, 뮤.%b
4172baff86	오르트마에 들어갈까요？
086739336b	지금은, 퀸즈랜드로 서두르자！%b
9a8d3638f4	・음.%b
d60ca669d7	%H%m1%V100［%m0매인%m1］%V0%m0\n
3e31488051	눈을 뜨신 듯하오.%b
a00a2a8a9d	어라・여긴・？%b
39faa1fe0f	항구도시 오르트마 앞이외다.%b
edfdf409b0	엣！%b
cd81256628	그럴 리가！%b
5782b86eb2	분명 적 쓰러뜨렸을 텐데！%b
dc1b5af9cd	적이 보인 환각에\n홀리신 것이외다.%b
e0554304ca	아차, 이 몸이 실수를 하다니！\n그건, 환상의 안개였어！%b
f7c9e1421b	그럼, 눈앞에 있던,\n그 적을 쓰러뜨린 것도,\n환각이었다는 거야？%b
43188ad71a	아.\n잘 만든 환상 현실과 다르지 않지.%b
adfbad1680	실제로, 그놈들한테 받은 상처는,\n우리 몸에 남아 있잖아？%b
82b972f1c8	그 말대로외다.%b
1a0af485c6	대지의 외침을 억누르는 적은,\n제법 지혜로운 자이외다.%b
03f2516742	제 손을 더럽히지 않고,\n적을 배제하려고,\n환상 보이는 안개를 쓰는 것이외다.%b
a867deb66a	그런・뭔가 방법이 없어！？ 아스카,\n시노비 술법으로 어떻게 안 될까？%b
277e3cd1a8	미안해,\n이것만큼은 방법이 안 떠올라・。%b
d85e95f759	・그래도・。\n이런 데서 끝날 순 없어！%b
adbb785e2a	설령, 함정이라 해도,\n끝까지 포기 안 해！%b
f295ae73ad	카달한테 습격당해\n드래군에서 도망쳤던,%b
627c85c3d2	그때처럼,\n더는, 도망치는 거 싫어！%b
d557707651	이렇게 된 이상, 힘닿는 데까지,\n싸우고, 싸워서, 끝까지 싸울 거야！%b
8d42420932	기사의 긍지를 걸고, 용의 피를\n걸고, 더는, 도망치지 않아！%b
a760eabf01	나도, 적한테 등을 보이는 것만은,\n참을 수가 없거든.%b
944fca65e8	싸우고, 싸워서・,\n선 채로, 죽어주마.%b
3868d0ee7e	아버지도 그러셨어.\n나라고 못 할 거 없지.%b
393b64b6aa	훌륭하오！\n소인 감격했소이다！%b
ab7b3758a7	그러고 보니, 당신은 대체・？%b
0ce89833b6	소인, 호크아이라 하오.%b
982089b7e5	동생을 카달군에 납치당해,\n그 행방을 쫓던 중,%b
c046eb449f	대지의 외침을 앞두고, 방책에\n고민하던 차 귀공들 나타난 것이외다.%b
b9fd5041b1	충고를 드리기 전에 들어가버리셔서,\n황급히 뒤를 쫓아온 것이외다.%b
8a1d959786	・그런가・。%b
e9d8885a13	위험한 순간에 도와줘서\n정말 고마워.%b
332e47a65f	난 뮤.\n드래군의 용기사.%b
091fbab233	오오, 드래군의 공주님이셨소이까！%b
8e6d236be6	공주란 말은,\n조금 안 어울리지만.%b
16339e5b63	아스카！%b
8d8e37a04d	일행은 서로 소개했습니다.%b
a7381cca85	그나저나, 왜 그리\n야마타이 무가 말투를 쓰는 거야？%b
6e1005ddc5	무구는,\n야마타이 상인한테 들여오는 것이외다.%b
134ece17e8	그래서, 저희 집안은,\n평소부터 이런 말투를 쓰는 것이외다.%b
a3a0ca8d8c	게다가, 매인이 이런 말을 쓰면,\n만난 사람한테 잊지 못할 충격을 줘,\n장사 번창하는 것이외다.%b
772c61643a	확실히, 그 얼굴에, 그 말투면\n잊으려야 잊을 수가 없겠다.%b
697a7e866b	어떻겠소,\n소인을 여러분의 동료로\n넣어주지 않겠소？%b
58972e6796	소인, 이래 봬도\n어느 정도 무도 소양이 있소이다.%b
6dafb41303	짐이 되지 않을 자신이 있소이다.%b
35337f82c2	게다가 소인 아니고서는\n못 할 도움이 있소이다.%b
a81a1df3c1	대지의 외침을 점거한 적 대장은,\n보시다시피, 환상으로 저희 공격을\n막아버리는 것이외다.%b
ef8d6c2111	하나, 오르트마의 저희 가게에 비장한\n【진실의 반지】를 쓰면,\n그 공격을 무효화할 수 있소이다.%b
ad97495ea1	그런 게 있으면,\n우리 도움 같은 건 필요 없잖아.%b
96916a7061	적 환상을 무효화할 순 있다지만, 그\n수로는, 소인 혼자로는 벅차오이다.%b
48809002d3	확실히 그렇군.\n어떻게 할래, 뮤？%b
d8b2e256a8	동생을 찾기 위해서라도\n넘어야 할 곳이외다.%b
b366de347b	부디 동료로 넣어주시오.%b
7682b2a9b1	응, 이보다 반가운 도움은 없지.\n잘 부탁해, 호크아이.%b
2479e43bef	하하, 감사한 일이오.%b
3338649ad8	그럼, 오르트마로 돌아가서,\n소인 오두막으로 안내하겠소이다.%b
1b85461898	대지 외침에 들어갈까요？
9da2b20260	왜 그래？%b
dcd22cf8af	여기 길이 있었을 텐데\n이런 큰 균열이 생겼어.%b
cb8f690ee7	게다가, 다리가・？%b
849dcad438	이것도, ７인위원회 짓인가！%b
5de2ac9413	그렇다면, 조심하는 게 좋겠어.%b
6a3127d149	그래.\n신중히 가자고.%b
a811660d37	아까는 방심했지만,\n이번엔 안 져！%b
b4f61c0fbc	그 말대로외다.\n괘씸한 악당들을 퇴치합시다！%b
596165e038	잠시만！！%b
2bec4ac462	오르트마 저희 가게 비장한\n【진실의 반지】를 쓰지 않고서는\n그 환상 무효화할 수 없을 것이외다.%b
ab50048b02	우선, 무뢰배들로부터 오르트마를\n구하고, 【진실의 반지】를 손에 넣는\n게 급선무일 것이외다.%b
6b65831bf3	그럼, 먼저 오르트마에서\n카달 병사를 쫓아내자！%b
d33c7718a6	먼저, 오르트마로 가서,\n【진실의 반지】를\n손에 넣는 게 급선무일 것이외다.%b
8d74f4d606	그럼, 우선은 오르트마로 가자.%b
d4ca6bc2cf	고대유적 들어갈까요？
bedd0dca5a	여기가 고대유적이야.%b
9845be50e4	그러고 보니, 카달에 의해\n고대유적에 학자들이 모여 있다고\n들었소이다.%b
e758ab21a8	혹시 동생도 여기 있는 게・？%b
af6546e160	근데 자물쇠가 걸려 있는 것 같아.\n시라나미짱, 어때？%b
703283f5d2	응, 확실히 자물쇠가 걸려 있어.\n이건 내가 못 열겠어.%b
807da18d1b	자물쇠가 걸려 있단 건,\n어딘가에 그 열쇠를\n가진 놈이 있다는 거잖아？%b
c444ce0a00	그럼, 열쇠 가진 놈을 찾아서\n그다음에 하면 되잖아.%b
0f36b5674d	그러고 보니, 분명, 여기 열쇠는\n아버님이 다셨다고 들은 적 있어.%b
404e18539c	그럼, 퀸즈랜드에 있는 거네.%b
fab31565e3	어떻게든, 문을 여는 방법은\n없는 것이외까？%b
be50504f0a	혹시나, 동생이\n이 안에 갇혀 있을지도 모르오이다.%b
4e10a3043f	마음은 알겠지만, 이 경우는,\n기책보다 정공법이 확실할 거야.%b
57e5ed6ee9	급할수록 돌아가라잖아.%b
3e401276ba	그건 그렇소이다만・。%b
be2fed63c6	어느 쪽이든, 여기서 논의를 계속하는\n게 훨씬, 시간 낭비야！%b
0615410d20	・알겠소이다.%b
c170f23c79	여기는 고대유적이야.%b
7320684746	혹시나, 동생이 이 안에\n갇혀 있을지도 모르오이다.%b
4b9316821a	드디어, 로군, 그려！%b
9507e0480d	그 열쇠를 쓰면,\n안에 들어갈 수 있소이다.%b
cfea8787dd	그럼, 동생 소재도 확인되겠지요.%b
d9cdaefe68	응.\n가자, 다들！%b
e88aa8d8b0	라그로스 탑에 들어갈까요？
81c7edccc0	퀸즈랜드 궁전이・。%b
ec2ecd91ed	・카달군에 점령됐다 듣고,\n각오는 했지만・。%b
ee8082f770	이렇게 변해버린 모습이\n될 줄이야・。%b
553bae98f4	하지만, 여기 라그로스가 있다는 데\n틀림은 없어・어떻게 할래, 러스티？%b
9f058aa6ff	・결판을 내주마, 라그로스！%b
2926629735	그런데, 뮤,\n그거 대체 뭐야？%b
7e7ee4b6d3	아, 이거？%b
fecb0d0fde	이건 【애로우스톤】이라고 해서,\n익시즈 수리에 필요한 물건이야.%b
d5973b8389	허, 그 소문의 하늘배 말이지.\n그럼, 그게 있으면 고쳐져？%b
7acf4948d4	팔코한테 맡겨두면\n괜찮을 거야, 분명！%b
34382d5aa2	뮤, 부탁이 있는데 말이야・。%b
f9c50080a0	뭔데？\n내가 할 수 있는 거야？%b
cb4cdee663	그・。%b
295103ba6c	익시즈란 놈을,\n보여줄 순 없을까？%b
1d89efee77	뭐야, 그런 거！？\n좋아, 실컷 봐.%b
c991336a70	그게・,\n될 수 있으면 태워줬으면 하는데・。%b
3700b8d6ce	아, 하하, 하하하하,\n나도 참 뭔 소릴 하는 건지.%b
a107217917	들떠버려서,\n영 볼썽사납네.%b
f35154dd41	그렇지 않아！%b
546e62d6ee	타기만 하는 게 아니라, 가능하면\n조종을 부탁하고 싶을 정도야.%b
e21ff4a923	저, 정말이야！？\n정말로 조종해도 되는 거야？！%b
9e817c591d	디아네 씨가 조종해주면 적어도 제대로\n착륙은 될 것 같으니까.%b
626e0295b7	응.\n부탁드려요, 디아네 씨！%b
632d9ff394	좋아, 그럼 정해졌으니,\n오르트마로 전속 전진이야！%b
c46aac960a	여긴 자르마 마을이다.%b
3ab627f47f	여기서 드래군에 대한\n정보를 얻을 수 있을지도 몰라.%b
e4a55273ef	다들 뭐 하는 거야！\n자, 가자！%b
be4324a605	대체 왜 저러는 거야, 뮤 그 녀석.\n억지로 밝은 척하고.%b
3049bf5bbf	괜찮아？%b
07e2381f34	・응・괜찮아.%b
1f5b088f9e	당당하게 가자고, 뮤！%b
8541b0f96b	우린, 이 세상에\n평화를 되찾기 위해 싸워왔어.%b
3aa84527c7	작아질 필요 같은 거 없어.%b
82855efb0a	서쪽 숲에 들어갈까요？
f1ca59f1a2	동쪽 숲에 들어갈까요？
26a2bc81f2	사모사 들어갈까요？
4ca42d53da	차원문에 들어갈까요？
d1b0ae0f4e	퀸즈하트 마을에 들어가시겠습니까？
f30bad5b8a	코르베에 들어갈까요？
b886f9a8f8	바트람에 들어갈까요？
0b6e266361	익시즈에 다가갈까요？
7eaf4fa723	다가감
e69769561c	안 다가감
3f04ae93a8	이제 볼일은 끝났어？%b
b3bdc75169	오르트마로 돌아가고 싶으면,\n말해줘.%b
c627edb088	오르트마 돌아갈까요？
6cb902a669	오르트마로 가는구나.%b
7ff4b8ef53	그럼, 냉큼 출발할게！\n자, 탔지 탔지！%b
022b1a8573	그래.\n그럼, 난 여기서 기다릴게.%b
c7dcd63583	끝났나・？%b
8b65720998	뭔가 걸리는 거라도 있어, 뮤？%b
64c04bf5cb	뮤는, ７인위원회와의 싸움 직전에\n그림자 같은 게 떨어져나간 걸\n모두에게 이야기했다.%b
5ec0cba32c	그런 일이 있었을 줄은,\n몰랐어.%b
6c697c077c	하지만, 싸움은 이제 끝났어\n그렇지？%b
da05e67e4d	응. 근데, 찜찜한 느낌이 가슴에서\n안 가셔.%b
a7e4841f9f	７인위원회가 마지막에 한 말,\n혼이 되어도 자기들은 목적을 이룬다,\n는 듯한 발언도 있었으니까.%b
cccb8c023a	%H%m1%V100［%m0%s6%m1］%V0%m0\n그럼, 이렇게 하면 어떨까？%b
b210d07590	어쩌겠다는 거야？%b
c59e66e7c6	우리끼리, 세상을 돌면서,\n불안한 요소가 없는지,\n확인해보는 건 어때？%b
3f42de6d24	다행히, 우리한텐 익시즈호가\n남아 있기도 하니까.%b
5ec002967f	좋은데, 그거！\n나, 한 번 여러 나라를\n여행해보고 싶었어！%b
f722e9f48a	놀러 가는 게 아니야！%b
5f366d227b	알고 있어！%b
1f6d8a244d	그러시다면, 저는,\n카달의 알렉트리아 대도서관에\n들러주시길 제안드리겠어요！%b
80ba8ea90d	카달의 알렉트리아 대도서관에？%b
a9aadc92c9	네.%b
81a0c9f2d9	아무래도, ７인위원회는,\n알렉트리아 대도서관을 통해%b
df4108447b	카오스 힘에 관한 지식을\n모았던 거겠죠？%b
8d46119145	그렇다면, 알렉트리아 도서관에,\n카오스 힘이나 카칼클랜에 관한\n정보가 남아 있을 거예요！%b
f8dd089ddf	그렇겠네.%b
e890c658df	나도, 세상이 정말로 평화로워졌는지,\n내 눈으로 확인해두고 싶고.%b
6bcdb45864	그럼, 카달의\n알렉트리아 대도서관을 시작으로\n세상을 돌아보자！%b
f2abc8c55a	어서 와.\n뭘로 할까？
