key	files	bytes	chars	tokens	jp	ko
799880cad0	1	50	25		身につけると、とても素早く動き回ることができます。	
79a6ed8bb2	1	50	25		射程範囲内にいる全てのキャラクターを混乱させます。	
7a0592a61d	1	53	25	%b	こちらのことは心配せずに、\n存分に戦って下さりませ！%b	
7a1958b4de	1	53	25	%b	でも、僕達だけで\nガルザードを倒せるのかなぁ・・・？%b	
7a6403a23a	1	50	25		スターワード。星と光の融合について書かれています。	
7a9e33baa4	1	53	25	%b	ふだんは森の妖精によって\n隠されているのだそうです。%b	
7b032cb49f	1	53	25	%b	む、どれどれ・・・。\nなるほど、確かに水のようだな。%b	
7b79169e23	1	53	25	%b	急な坂なのね！\nどうやって下りるかが問題なのなのね！%b	
7c05e3997f	1	53	25	%b	・・・これじゃ\n２階にあがることはできそうもないね。%b	
7c4460100e	1	53	25	%b	改心したと言われても、\nにわかには信じられませんな。%b	
7cbc8d3e9f	1	53	25	%b	アスカ様は、この村の、\nいや、この国の英雄ですじゃ！%b	
7ccb2c99a8	1	53	25	%b	こういう時は、\n素直に人に聞くのが一番なのだ～ゼー！%b	
7e16042fae	1	53	25	%b	今はこんなところで\n時間を潰してる場合じゃないよね。%b	
7e2d04ba44	1	53	25	%b	そうなったら、\n真っ先に、あの人のところへ旅立つの。%b	
7e992c3ec7	1	53	25	%b	皆さんに心配を\nおかけしたのは申し訳ないですけれど。%b	
7f1ce39feb	1	53	25	%b	ミュウ王女が、\nカダールの将軍ラグロスを倒したとか！%b	
7f4d5f466b	1	50	25		炎が舞い上がり、大地を燃え上がらせる驚異の術です。	
8156f290be	1	53	25	%b	うわぁ、ラスティってば、\n案外、オトコノコなんだぁ。%b	
81ade58759	1	50	25		暗黒の粒子が体を覆い、ＨＰを２桁まで削り取ります。	
82b5431b03	1	53	25	%b	ふふふ、これであなた達は\nここから逃げられませんよ。%b	
85c5c5b883	1	53	25	%b	なんでもラスティ王子の行方が\nわからないんだってさ。%b	
85e688bf0e	1	53	25	%b	しかし、最近の地震続きで、\n復興が少々遅れ気味です。%b	
86ab8abe1f	1	53	25	%b	タタラのおかげで\n様々な武器や技術が発明されたのよ。%b	
87ffb35bf4	1	53	25	%b	アスカ兄ちゃん、\n世界が滅びるって本当かなァ・・・？%b	
88e00bb26e	1	53	25	%b	ま、ここはひとつ、\n彼女達の言うことを聞いてやろう。%b	
897c21b2ff	1	53	25	%b	父上、母上、そして、\nクィーンズパレスの人達の受けた%b	
89d300118e	1	51	25		へぇ、いらっしゃいませ。\nどないなご要件でしたやろ？	
8ad581b941	1	53	25	%b	果たしてここまで来れますかな？\nくっくっくっ・・・。%b	
8b50e0ab92	1	53	25	%b	歴代ゲンユウサイの住居となった\nゲテン城があるんだ。%b	
8c293c9935	1	53	25	%b	裏切り者！\nよくまぁ、のこのこと顔を出せたもんだね！%b	
8d2d938eba	1	55	25	%b %h	黒髪の女剣士、雷光のアーヤと、\n彼女は呼ばれていた。%b%h	
8d4749673c	1	53	25	%b	あんたがガルザードだね！\n人々を苦しめている悪党め！%b	
8e051655ee	2	51	25		ほほう、やめると申されるか。\nほかに何かござろうか？	
8eb52886e2	1	53	25	%b	君を支える手がすぐそばにあることを\n忘れないでくれ。%b	
8ee3515176	1	53	25	%b	まぁ、確かに、\n王族と知合いだなんて嘘ついちゃねぇ。%b	
914906b011	1	53	25	%b	シラナミなら\nもっと詳しく分かるんじゃないだろうか？%b	
91a258a8a6	1	53	25	%b	ごらんなさい、\nこの部屋には扉は一つしかありません。%b	
9239a4698a	1	53	25	%b	ドラグーンの竜騎士にして、\nドラグーンの王女・・・。%b	
92f139dc0f	1	53	25	%b	まずは、落ちついて、\nこの場所で敵の弓矢を避けよう。%b	
940b46a24a	1	53	25	%b	この橋を渡れば、\nハイランドに行くことができましね。%b	
94455650e9	1	53	25	%b	こいつを倒せば、\nドラグーン城を取り戻せるんでしょ。%b	
94648987df	1	53	25	%b	・・・なぁ、ダイガン。\nオレ達、うまくやってるかな？%b	
94a2b98c5f	1	53	25	%b	どういうことになるか、\n知らないわけじゃないでしょ？%b	
9531711824	1	53	25	%b	敵は目と鼻の先ってワケか。\nやってやろうじゃねえか！%b	
95a1d2d74e	1	53	25	%b	もしかして、アンジュのお父様も\nあいつにやられたの？%b	
961fb74f7d	1	53	25	%b	１つは、この遺跡が\nまだ誰にも荒されてないってこと。%b	
967cbd4863	1	51	25	%n	「%nS」を買い取らせていただいてよろしいでやんすか？	
96d73da700	1	53	25	%b	となりゃ、これがマラカイトってことで\n間違いねぇな。%b	
97eaf0ef70	1	53	25	%b	顔色も悪くないようだし、\n特に問題はないようなのね。%b	
97f04a4390	1	52	25		この店の防具は、\nどれを買ってもソンはしませんじゃ。\n	
993985e257	1	53	25	%b	いらっしゃいませ～ん☆\n夢と希望のカジノへようこそ！%b	
99a0767bce	1	53	25	%b	カオスの力は、人の魂の執着を受けて、\n変化するもの。%b	
99a0eee27f	1	53	25	%b	カダール軍が\n霊峰フジの洞窟に結界をはっているとか。%b	
9b5de62948	1	53	25	%b	ユーカリ・・・すまない。\nもうすこし待っていてくれ。%b	
9c74f56b89	1	53	25	%b	どうやら、この敷石は、\nなにかのスイッチみたいだね。%b	
9c7896e0e5	1	50	25		この石があれば、はじき飛ばされる事も無くなります。	
9d87e1ec16	1	53	25	%b	いよいよ敵の攻撃も強力になるはず、\n皆、気をつけて！%b	
9e5471b90d	1	53	25	%b	魔法球は、このままにしておくのが、\nいいのだ～ゼー！%b	
9f0b693499	1	53	25	%b	ごめんなさいね。\n私、あなたのこと誤解してたみたい。%b	
9f33646194	1	53	25	%b	この炉を使えば、\nあの金属を加工できるんじゃない！？%b	
9fa93ef4d1	1	53	25	%b	特殊魔法の【保護シールド】を\nかけていってくれない？%b	
9fb6694373	1	50	25		敵を飛び越えながら、広範囲を聖なる力で攻撃します。	
a13c022cfb	1	53	25	%b	さっきのスイッチは、\nこの橋をかけるためだったんだ！%b	
a4111a40d9	1	51	25		そんなに持てないだろうっ？\nムリはしないようにネっ。	
a5b6ccbb47	1	53	25	%b	カダールの将軍ガルザードって奴を\n知ってはるかしら？%b	
a5c761b545	1	53	25	%b	うえーん、僕達みんな死ぬのかな・・・。\nこわいよー。%b	
a60581b832	1	53	25	%b	おや・・・ミュウ王女の姿が\n見あたらないようですね。%b	
a72ade741c	1	53	25	%b	ラスティの話では、\nこれがあれば古代遺跡の扉を開いて%b	
a730670115	1	53	25	%b	よしとくれよ。\n湿っぽいのは嫌いなんだよ、あたしゃ。%b	
a76e6a8924	1	53	25	%z	%z拙者を・・・、\nイクシーズ号に置いてはくれませぬか！	
a91f8bbb01	1	53	25	%b	気の済むまで、\nあちこちつつき回せばいいじゃねぇか。%b	
aa2ff021d3	1	53	25	%b	あっちのに乗るとカダールに\n行くんだったっけ・・・。%b	
ad854dbd94	1	53	25	%b	アンジュのお父様が会ってくれるわけない\n・・・かな？%b	
ade5e6f2c6	1	53	25	%b	ほら、ボサっとしてないで、\n読んでみてよ、アンジュ！%b	
ae93df0dd7	1	52	25	%b	海底神殿は、この街の住人にとって自慢の種なんだよ。%b	
b0bb921882	1	53	25	%b	そうか・・・そうよね。\nアスカがいてくれて良かった。%b	
b261fe222e	1	53	25	%b	ふふふ、熱くなってきたわ。\nさあ、勝負はこれからよ！%b	
b3f7d5ae65	1	53	25	%b	英雄像が立ってちゃ、\n奴らも落ち着かないんだろうな。%b	
b4ef86196c	1	53	25	%b	・・・まあ、敵をブッ倒してから\n探しても遅くないか。%b	
b582c5e464	1	53	25	%b	アレクトリア大図書館館長は、\nその知識と引き替えに、%b	
b5e8947fcf	1	53	25	%b	そこにいるマーサは、\n村を襲わないと約束してくれた。%b	
b675fb50f3	1	53	25	%b	よし、じゃあ、\nアレクトリア大図書館に行ってみよう！%b	
b798c87c92	1	50	25		身につけていると戦闘中に敵がよってこなくなります。	
b896073da7	1	53	25	%b	貧しい人にめぐんでやるっていう、\n女義賊の名前だぞ？%b	
b8b8c91fac	1	53	25	%b	ヒガタにいるアケミさんって人に\n頼まれた手紙なんだ。%b	
b9f8c9c8d0	1	53	25	%b	ありがとう。\nボクは、一人ぼっちなんかじゃないんだ。%b	
ba31ef8517	1	51	25		ありがとうございますじゃ。\nほかに何か買いますかの？	
ba53231f4c	1	79	25	%H %m1 %V100 %m0 %s0 %V0 %b	%H%m1%V100［%m0%s0%m1］%V0%m0\nそんなに心配なら、\nみんなの様子を調べてみたら？%b	
ba785676df	1	53	25	%b	と、言いたいところですが、\n実は、侵入者だってんで、%b	
bbc3df35bf	1	53	25	%b	カムイコタンの荒神よ、\n今こそ、力を貸してください。%b	
bcbf0e74e5	1	53	25	%b	ちえっ、全然わかんねぇよ、恋心ってヤツ。\nオレには。%b	
bd22511477	1	79	25	%H %m1 %V100 %m0 %s3 %V0 %b	%H%m1%V100［%m0%s3%m1］%V0%m0\nおまえ・・・それ、\n俺をかばってるつもりなのか？%b	
bee171169f	1	53	25	%b	その中でも、僕達の先祖、\nアーサー様達が戦った戦争を%b	
c0a902aa48	1	50	25		魔法の攻撃に対する効果を高めた戦士用のよろいです。	
c13202df66	1	53	25	%b	わかった、わかった。\nあんまりべたべたくっつくなよ。%b	
c1bb585c66	1	53	25	%b	アンジュ、子供じみた英雄気取りは\nもう卒業しなさい。%b	
c1ef313e87	1	53	25	%b	でも、あの時は、ああする以外に\n方法がなかったんだ。%b	
c226180e03	1	53	25	%b	つかんでもらうか\n地形を変えてもらうしかないでしね。%b	
c3b0c677b7	2	51	25		ご不用になりました品を、\n引きとらせていただきます。	
c45fd6a01c	1	53	25	%b	斬るとか、投げるとかいろんな\nことができるんだって！%b	
c4ec06fc65	1	52	25		ご不用になりました品を、\n買い取らせていただきます。\n	
c4ec0d48da	1	53	25	%b	７人委員会の真の目的は、\n未知の世界カカルクランと、%b	
c51b513ce2	2	53	25	%b	こんなところで時間を\n無駄にするわけにはいかないよ。%b	
c52ae08e53	1	53	25	%b	呼ばれて飛び出て式神ナズナ、\nついに登場、なのなの！%b	
c65b3c6143	1	53	25	%b	こうして目の当たりにしていても、\n信じられませんわ。%b	
c8a0883d10	1	53	25	%b	最近、そのことが頭から離れなくてね。\n君はどう思う？%b	
c991336a70	2	53	25	%b	そのぅ・・・、\nできたら乗せてほしいんだけど・・・。%b	
ca02ce04df	1	53	25	%b	いやぁ・・・、\nただ夢中で仕事しただけのことでしよ。%b	
ca07ffe312	1	53	25	%b	悪くない、だなんて、\nラスティのくせに生意気だぞゥ！%b	
cb04df7644	1	51	25		ありがとよ、このヤロウ。\nほかに何か買いやがるのか？	
ccb0910cd1	1	53	25	%b	どうやら魔法を使う者が、\n敵側にもいるようでしてよ。%b	
cf8b544309	1	53	25	%b	わたくし、こう見えても\n司書武闘法の使い手ですのよ！%b	
d04ac02233	1	53	25	%b	どこへなりと行って、\nタワゴトをほざいているがいい！%b	
d060b4e0bc	1	51	25		へい、らっしゃい、ミュウ王女！\n今日はどんな用だね？	
d0915ff98c	1	53	25	%b	何度となくヤマタイを統一し、\nそして他国へ侵略する。%b	
d21350b373	1	53	25	%b	昔みたいにオルトマから\n自由に船が出せるようになりゃ%b	
d475d7f9c7	1	53	25	%b	早めに行動しないと、\n取り返しのつかないことになる。%b	
d5d9ca0dce	1	53	25	%b	【ヒヒイロカネ】に\n熱を加えてやる必要があるんだが、%b	
d623c57dac	1	53	25	%b	精霊の力を借りて鳥などに\n変化することができるのさ。%b	
d68edfdf30	1	53	25	%b	けど、それだけでは、\n手に入らへん技もあるんですえ。%b	
d708af069c	1	53	25	%b	ヤマタイは、昔から、\n内乱の絶えない国だったからね。%b	
d72173ac1e	1	53	25	%b	それより、船を出す前に\n準備を整えなくていいのかい？%b	
d733780bc5	1	53	25	%b	人質を助ける重要な役目、\n失敗は許されないゾ・・・。%b	
d75bdce11b	2	53	25	%b	７人委員会！\n僕の国を踏みにじった報いを与えてやる！%b	
d85a762ea6	1	53	25	%b	とりわけ、空飛ぶ船については\n大陸屈指の学者なのね。%b	
d95b6141fc	1	53	25	%b	カダールの人々の命運は、\nあまりにも重い荷物だろう。%b	
d9970a2845	1	55	25	%b %h	私はウィスコ。\nかつて、雲海の賢者と呼ばれた魔導士。%b%h	
d9c1c52c2d	1	54	25	%z	%zされば、\nいずれまたおめもじいたしましょうぞ、\n姫様！	
da1f81f263	1	53	25	%b	どんな結果になっても、\nラスティから目をそらさない。%b	
daccb3b0a9	1	53	25	%b	ここにいるやつらから\n魔法力を感じるの～だ～ゼー！。%b	
db89dc7c84	1	53	25	%b	さて、ほんなら、\nカダールの連中に引き渡すとしよか。%b	
dc85f79949	1	53	25	%b	宝剣は外れそうにないね。\n特に反応もないみたいだし。%b	
dce786d546	1	53	25	%b	詳しく聞いてみれば、\n何かわかるかもなのだ～ゼー！。%b	
de13cb02a8	1	53	25	%b	だ・か・ら・！\nあたしが、そのシラナミなんだってば！%b	
df3c25772b	1	53	25	%b	僕が・・・兄さんから・・・\n魔力を奪った・・・のは、%b	
df656b3696	1	53	25	%b	でも、カギがない以上、\nこじあけるしかないみたいだ。%b	
dfc2228ded	1	53	25	%b	これは補給用だから、\n今すぐ困るってわけじゃないの。%b	
e01c300613	1	53	25	%b	それでアンジュと協力して、\n塔を逃げ出してきたんだ。%b	
e172d33458	1	51	25		ありがとうございますじゃ。\nほかに何か売りますかの？	
e1fabc2cdd	1	53	25	%b	な、なに涙目になってるのよ！？\n言葉のアヤだってば！%b	
e1ffd14fb1	1	53	25	%b	特に何も見つからない。\n本当に何もないのかな・・・？%b	
e21ff4a923	2	53	25	%b	ほ、ホントかい！？\nホントに操縦しても良いのかい？！%b	
e252ac3763	1	57	25	%b	・・・%bいや、いいんだ。%b\nキミ達のせいじゃない・・・。%b	
e27ff2009d	1	50	25		魔法に対する力をほとんどうばいとってしまう盾です。	
