chars	files	first	text
39	1	/GB00.MAP	伝承によれば、熱き死の砂をふみしめて行くべし、大いなる宝が眠りたる城に向けて。
39	1	/GB00.MAP	おお、皆さん！我らの至宝、光なす翼、イクシーズ号は、その後どうなりましたかな？
39	1	/CK00.MAP	こんな場所じゃ、旅人もめったに来ないから、盗賊の稼ぎじゃ、生活できねぇもんな。
39	1	/CK00.MAP	火薬をつかって鉄の弾をうちだす砲という武器の製造と操作の技術を持っているんだ。
39	1	/CK00.MAP	お礼といってはなんだけど、代々我が村に伝わる技の奥義書をもらってくれるかしら？
39	1	/OB00.MAP	かくなる上は、昔のことじゃ、水に流してやるによって、わらわのことも許すのじゃ。
39	1	/OB00.MAP	確か、第１次リグロード戦役で、ゲンユウサイの配下にいた女魔将じゃなかったかな？
39	1	/MH00.MAP	港の船頭の中に、金山があるって言われてる場所まで運んでくれるのがいるハズだよ。
39	1	/MH00.MAP	昔の盗賊だかなんだかが隠したって財宝が眠ってるって伝説のある場所を知ってるか？
39	1	/MH00.MAP	ボヨヨンのババンバーンって感じらしいゼ。くぅ～、いっぺん会ってみたいもんだね。
39	1	/KD00.MAP	一人一人の兵士はそれほど強くなくても、強い将がいれば軍団として強さを発揮する。
39	1	/HY00.MAP	時間を無駄にできないが、みんなを確実に助けだすためにも装備を固めに村へ戻ろう。
39	1	/KM00.MAP	ゴジョウの南におぼろ谷があり、おぼろ谷を越えればクリカラという村があるらしい。
39	1	/GM00.MAP	イガ最強のシノビ集団として知られる月組がカダールの奴らに捕まったらしいですわ。
39	1	/GM00.MAP	えらいこちゃ、えらいこっちゃって、みんな言うてるけど、何がえらいことなんやろ？
39	1	/GM00.MAP	ゲームそのものは、トランプのポーカーよ。高い手であがるほど、配当は高くなるわ。
39	1	/GM00.MAP	ワレ、ゼニが足らんやんけ。こっちも商売や。ゼニ持ってないんやったら帰ってんか。
39	1	/GM00.MAP	あんた方に怨みはあらしませんけど、カダール軍から手配書が回ってきてますのんや。
39	1	/NJ10.MAP	つまり、これがあれば結界洞の結界を破ってゲテン城へ行くことができるんじゃない！
39	1	/IG00.MAP	このぬれぎぬを晴らすには、忍者屋敷を直接叩き、部下を助けだすしかないですじゃ。
39	1	/IG00.MAP	西の関所を越えると、ゴジョウの町、ホウショウ院方面へ、行くことができますじゃ。
39	1	/IG00.MAP	おや、お金が足りないようだねぇ。こっちも商売だからね。悪く思わないでおくれよ。
39	1	/NZ00.MAP	戦闘に関していえば心強い味方だが、式神ってのは、一筋縄でいかない性格らしいぜ。
39	1	/WK00.MAP	ぬわんとっ、俺様をメンバーから外すとは、分かってないにもほどがあるのだ～ゼー！
39	1	/WY00.MAP	ここでこうしていてもはじまらねぇゼ。ましてや死んだ人間が生き返るわけでもねぇ。
39	1	/WAZAHELP.MSG	数本の矢をばらばらに撃ちます。このため攻撃力はありますが、命中率の低い技です。
39	1	/WAZAHELP.MSG	地面をもり上げて、地形を変化させます。変化した地形は４ターンでもとに戻ります。
39	1	/WAZAHELP.MSG	地面を掘り下げて、地形を変化させます。変化した地形は４ターンでもとに戻ります。
39	1	/ITEMHELP.MSG	足につけるアイテムです。動きづらくなりますが、素早さを成長させる事ができます。
39	1	/ITEMHELP.MSG	月光のごとく澄んだ色をした刃を持った刀で、身につけると命中率が少し上昇します。
39	1	/ITEMHELP.MSG	ルーンと呼ばれる特殊な言語がきざまれた矢を用いる弓です。霊的な効果を発します。
39	1	/ITEMHELP.MSG	タオの導師が集中力を高めるために使ったものです。女性の方のみご使用になれます。
39	1	/ITEMHELP.MSG	魔法使いのための帽子です。魔法に対する術者の集中力を高めるはたらきがあります。
39	1	/ITEMHELP.MSG	知性を高めるはたらきをもつ帽子ですが、魔法使いの方以外にはお使いになれません。
39	1	/ITEMHELP.MSG	魔法使いの方のみがご使用になれる帽子ですが、格段に知性を高める効果があります。
39	1	/ITEMHELP.MSG	高級なシルクを使用した手袋は、知性の力を使用者に与えてくれます。女性専用です。
39	1	/ITEMHELP.MSG	高貴な上品さと知性を感じさせる女性専用の手袋。知性と霊的な力を与えてくれます。
39	1	/KEYHELP.MAT	（キャンセル）　　　　　　　　　　　　［３／７］　システムメニューに入ります。
39	1	/KEYHELP.MAT	（決定）　　　　　　　　　　　　　　　［２／５］　コマンドの決定を行ないます。
38	1	/GT00.MAP	どのみち、こいつらを全部倒さないことには、ゲテン城を取り戻すことはできねぇ。
38	1	/FIR1.MAP	ミュウ！キング！特殊魔法の「アースモール」で、敵の隣の地形を盛り上げるんだ！
38	1	/CT20.MAP	魔法球は壊さない方がよろしいでしょうね。カオスの力が解放されたら困りますわ。
38	1	/QH01.MAP	ごめんね。ボクは、自分の不安やイライラを、ラスティにぶつけてまぎらわしてた。
38	1	/OT02.MAP	仰せの通りでござる。海に浮かべて船にするぐらいしか、使い道はござらん・・・。
38	1	/OT01.MAP	そういうことなら、あたいに任せときな！タダでヤマタイまでのせていってやるよ！
38	1	/ZM01.MAP	そのドラグーン城から東に行くとラスティ様の祖国、クイーンズランド国でしてよ。
38	1	/ZM01.MAP	こうして姫様のお顔を拝見いたしておりますと、また一段とお美しくなられた様子。
38	2	/ES10.MAP	あいかわらずここのモンスター達は、カオスの力の影響を受けてるみたいだ・・・。
38	2	/ES10.MAP	７人委員会は倒したのに、ここにいる怪物達はカオスの力の影響を受けてるみたい。
38	1	/RT20.MAP	今も、７人委員会が、次元の扉にかけられた封印を解こうとしているのを感じます。
38	1	/RT20.MAP	ということは、この【ゲートキー】を使えば、カオスゲートを利用できるってこと？
38	1	/RT20.MAP	ということは、この【ゲートキー】を使えば、カオスゲートを利用できるのでしね。
38	1	/IZ00.MAP	申し訳ござらんが、拙者に時間を下され。長くはかからぬよう全力を尽くしまする。
38	1	/IZ00.MAP	私も、必死に抵抗を試みたのですが、力及ばず、彼らに扉を開かれてしまいました。
38	1	/IZ00.MAP	一刻も早く、あなたがたに７人委員会を止めてもらわないと大変なことになります。
38	1	/ZM00.MAP	いやぁ、私共も、そのような立派なお方に国をお任せでき、心から喜んでおります。
38	1	/ZM00.MAP	こ、こ、これは一体どうしたことでしょう。世界は、へ、へ、平和になったんじゃ？
38	1	/ZM00.MAP	まさか、カダールの連中にコビを売って、王位につこうってんじゃないでしょうね？
38	1	/ZM00.MAP	↑ミュウ王女のファンクラブを作ろう！　　　　　　　　　　　　　（リューシャ）
38	1	/DG10.MAP	分かちがたい運命と友情によって結び付いた人々を統べるのは難しいことじゃない。
38	1	/KR00.MAP	今は、カダール軍による統制が厳しくて、自由にご旅行いただくことはできません。
38	1	/OT00.MAP	平和になったことだし、また帰ってきて、前みたいに店を開いてくれるんでしょう？
38	1	/AT20.MAP	この俺様の天才的眼力が、イクシーズで見たのと同じものを感じとったのだ～ゼー。
38	1	/AT20.MAP	じゃあ、この天変地異は、７人委員会達の魂がカオスの力で起こしたってことか？！
38	1	/AT00.MAP	カダールでは、その独特の発展を見せた文化風土から、知識を何よりも重んじます。
38	1	/AT00.MAP	一般に古代魔法文明と呼ばれるこの文明は、現在我々が使うことのできる神秘の力、
38	1	/AT00.MAP	忘れられた都グラビティの沖合い海底に古代魔法文明の遺物である船が沈んでいる。
38	1	/AT00.MAP	私の中にかくれていたドス黒い欲望が、カオスの力の研究で表面化したにすぎない。
38	1	/MP00.MAP	リグロードやヤマタイより、カダールの方が文明的には進んでいるのではないかね？
38	1	/MP00.MAP	「明るく楽しいレジスタンス活動にあなたも参加してみませんか？」・・・だって。
38	1	/MP00.MAP	指導者に権力を与える時は、それをコントロールする方法を、必ず用意するべきだ。
38	1	/MP00.MAP	アレクトリア大図書館でなら、きっとイクシーズについて、何かわかるはずですわ！
38	1	/KS00.MAP	・・・でも、ガルマンオーブがなければ、イクシーズを復活させることはできない。
38	1	/KS00.MAP	その前に、グラビティの人達の話を詳しく聞いてみれば、何かわかるかもしれんな。
38	1	/KS00.MAP	その前に、グラビティの人達の話を詳しく聞いてみれば、何かわかるかも、なのね！
